study_nr,author,title,pubyear,invivo_exvivo,invivo_exvivo_nr,structures_names,structures_nr,ident_seg,ident_seg_nr,Manual_or_Automatic_segmentation,manseg_auto_seg_nr,Which_sequence_visible,sequence_nr,Field_strength,Field_strength_nr,control_patient,type_of_patient,Total_n,T1_x,T1_y,T1_z,T1_voxel_volume_cubic_mm,T2_x,T2_y,T2_z,T2_voxel_volume_cubic_mm,T2s_x,T2s_y,T2s_z,T2s_voxel_volume_cubic_mm,fT2s_x,fT2s_y,fT2s_z,fT2s_voxel_volume_cubic_mm,dwi_x,dwi_y,dwi_z,dwi_voxel_volume_cubic_mm,swi_x,swi_y,swi_z,swi_voxel_volume_cubic_mm,mt_x,mt_y,mt_z,mt_voxel_volume_cubic_mm,pd_x,pd_y,pd_z,pd_voxel_volume_cubic_mm,other_x,other_y,other_z,other_voxel_volume_cubic_mm
34,Cosottini,Comparison of 3T and 7T susceptibility-weighted angiography of the substantia nigra in diagnosing Parkinson disease.pdf,2014,Invivo,1,substantia nigra pars compacta dorsalis,107,Identification,1,NA,0,SWAN,3,7.0,1,3,1,27,NA,NA,NA,NA,NA,NA,NA,NA,0.312,0.312,1.2,0.1168128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,Cosottini,Comparison of 3T and 7T susceptibility-weighted angiography of the substantia nigra in diagnosing Parkinson disease.pdf,2014,Invivo,1,substantia nigra pars reticularis,110,Identification,1,NA,0,SWAN,3,7.0,1,3,1,27,NA,NA,NA,NA,NA,NA,NA,NA,0.312,0.312,1.2,0.1168128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,Cosottini,Comparison of 3T and 7T susceptibility-weighted angiography of the substantia nigra in diagnosing Parkinson disease.pdf,2014,Invivo,1,ventral tegmental area,150,Identification,1,NA,0,SWAN,3,7.0,1,3,1,27,NA,NA,NA,NA,NA,NA,NA,NA,0.312,0.312,1.2,0.1168128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,Cosottini ,MR imaging of the substantia nigra at 7 T enables diagnosis of Parkinson disease,2014,Invivo,1,substantia nigra pars compacta ventralis,106,Identification,1,NA,0,3D SWI,6,7.0,1,3,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,0.312,1,0.097344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,Cosottini ,MR imaging of the substantia nigra at 7 T enables diagnosis of Parkinson disease,2014,Invivo,1,substantia nigra pars compacta dorsalis,107,Identification,1,NA,0,3D SWI,6,7.0,1,3,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,0.312,1,0.097344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,Cosottini ,MR imaging of the substantia nigra at 7 T enables diagnosis of Parkinson disease,2014,Invivo,1,substantia nigra pars reticularis,110,Identification,1,NA,0,3D SWI,6,7.0,1,3,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,0.312,1,0.097344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,Cosottini ,MR imaging of the substantia nigra at 7 T enables diagnosis of Parkinson disease,2014,Exvivo,2,substantia nigra pars compacta ventralis,106,Identification,1,NA,0,SE PD / 2D GRE / 3D SWI,10,7.0,1,1,0,1,NA,NA,NA,NA,0.19,0.19,2.5,0.09025,0.19,0.19,2.5,0.09025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.19,1,0.361,NA,NA,NA,NA
35,Cosottini ,MR imaging of the substantia nigra at 7 T enables diagnosis of Parkinson disease,2014,Exvivo,2,substantia nigra pars compacta dorsalis,107,Identification,1,NA,0,SE PD / 2D GRE / 3D SWI,10,7.0,1,1,0,1,NA,NA,NA,NA,0.19,0.19,2.5,0.09025,0.19,0.19,2.5,0.09025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.19,1,0.361,NA,NA,NA,NA
35,Cosottini ,MR imaging of the substantia nigra at 7 T enables diagnosis of Parkinson disease,2014,Exvivo,2,substantia nigra pars reticularis,110,Identification,1,NA,0,SE PD / 2D GRE / 3D SWI,10,7.0,1,1,0,1,NA,NA,NA,NA,0.19,0.19,2.5,0.09025,0.19,0.19,2.5,0.09025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.19,1,0.361,NA,NA,NA,NA
35,Cosottini ,MR imaging of the substantia nigra at 7 T enables diagnosis of Parkinson disease,2014,Exvivo,2,nigrosome,152,Identification,1,NA,0,SE PD / 2D GRE / 3D SWI,10,7.0,1,1,0,1,NA,NA,NA,NA,0.19,0.19,2.5,0.09025,0.19,0.19,2.5,0.09025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.19,1,0.361,NA,NA,NA,NA
36,Costagli,Assessment of Silent T1-weighted head imaging at 7 T.,2015,Invivo,1,amygdala,3,Identification,1,NA,0,Silent T1NAweighted,1,7.0,1,1,0,10,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,Costagli,Assessment of Silent T1-weighted head imaging at 7 T.,2015,Invivo,1,basal ganglia,12,Identification,1,NA,0,Silent T1NAweighted,1,7.0,1,1,0,10,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,de Hollander,A gradual increase of iron toward the medial-inferior tip of the subthalamic nucleus,2014,Invivo,1,subthalamic nucleus,112,Segmentation,2,Manual,1,T2*,3,7.0,1,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.6,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,de Hollander,A gradual increase of iron toward the medial-inferior tip of the subthalamic nucleus,2014,Exvivo,2,subthalamic nucleus,112,Segmentation,2,Manual,1,T2*,3,7.0,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.15,0.15,0.003375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,de Hollander,"Comparing Functional MRI Protocols for Small, Iron-Rich Basal Ganglia Nuclei Such as the Subthalamic Nucleus at 7 T and 3 T",2017,Invivo,1,subthalamic nucleus,112,Segmentation,2,Manual,1,T2*,3,7.0,1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,De Martino,Spatial organization of frequency preference and selectivity in the human inferior colliculus,2013,Invivo,1,inferior colliculus,47,Segmentation,2,Functional localizer,5,functional EPI,4,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,3.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,De Martino,Spatial organization of frequency preference and selectivity in the human inferior colliculus,2013,Invivo,1,medial geniculate thalamic nucleus,133,Segmentation,2,Functional localizer,5,functional EPI,4,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,3.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,globus pallidus,13,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,caudate,17,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,putamen,19,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,claustrum,23,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,dentate nucleus,25,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,mammillary body,53,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,red nucleus,91,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,substantia nigra,104,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,subthalamic nucleus,112,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,thalamus,115,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,de Reuck,Iron deposits in post-mortem brains of patients with neurodegenerative and cerebrovascular diseases_ a semi-quantitative 7.0 T magnetic resonance imaging study.,2014,Exvivo,2,geniculate thalamic body,126,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,152,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,de Reuck,Prevalence of small cerebral bleeds in patients with progressive supranuclear palsy a neuropathological study with 7.0-Tesla magnetic resonance imaging correlates.,2014,Exvivo,2,striatum,16,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,25,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,de Reuck,Prevalence of small cerebral bleeds in patients with progressive supranuclear palsy a neuropathological study with 7.0-Tesla magnetic resonance imaging correlates.,2014,Exvivo,2,dentate nucleus,25,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,25,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,de Reuck,Prevalence of small cerebral bleeds in patients with progressive supranuclear palsy a neuropathological study with 7.0-Tesla magnetic resonance imaging correlates.,2014,Exvivo,2,pons,79,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,25,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,de Reuck,Prevalence of small cerebral bleeds in patients with progressive supranuclear palsy a neuropathological study with 7.0-Tesla magnetic resonance imaging correlates.,2014,Exvivo,2,red nucleus,91,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,25,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,de Reuck,Prevalence of small cerebral bleeds in patients with progressive supranuclear palsy a neuropathological study with 7.0-Tesla magnetic resonance imaging correlates.,2014,Exvivo,2,substantia nigra,104,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,25,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,de Reuck,Prevalence of small cerebral bleeds in patients with progressive supranuclear palsy a neuropathological study with 7.0-Tesla magnetic resonance imaging correlates.,2014,Exvivo,2,thalamus,115,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,25,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,de Reuck,The Significance of Cortical Cerebellar Microbleeds and Microinfarcts in Neurodegenerative and Cerebrovascular Diseases.pdf,2015,Exvivo,2,dentate nucleus,25,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,104,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,de Reuck,Frequency and topography of small cerebrovascular lesions in vascular and in mixed dementia a post-mortem 7-tesla magnetic resonance imaging study with neuropathological correlates.pdf,2017,Exvivo,2,putamen,19,Identification,1,NA,0,GRE T2*,3,7.0,1,3,8,49,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.176,0.2,0.0061952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Deistung,High-Resolution MR Imaging of the Human Brainstem In vivo at 7 Tesla,2013,Invivo,1,inferior colliculus,47,Segmentation,2,Manual VOI within visual identified region,2,Mainly on the R1,1,7.0,1,1,0,6,0.6,0.6,0.6,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Deistung,High-Resolution MR Imaging of the Human Brainstem In vivo at 7 Tesla,2013,Invivo,1,superior colliculus,48,Segmentation,2,Manual VOI within visual identified region,2,Mainly on the R1,1,7.0,1,1,0,6,0.6,0.6,0.6,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Deistung,High-Resolution MR Imaging of the Human Brainstem In vivo at 7 Tesla,2013,Invivo,1,mammillary body,53,Identification,1,NA,0,All but the DWI,10,7.0,1,1,0,6,0.6,0.6,0.6,0.216,0.53,0.53,0.9,0.25281,0.43,0.43,0.43,0.079507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Deistung,High-Resolution MR Imaging of the Human Brainstem In vivo at 7 Tesla,2013,Invivo,1,red nucleus,91,Segmentation,2,Manual VOI within visual identified region,2,All but the R1,10,7.0,1,1,0,6,NA,NA,NA,NA,0.53,0.53,0.9,0.25281,0.43,0.43,0.43,0.079507,NA,NA,NA,NA,1.2,1.2,1.2,1.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Deistung,High-Resolution MR Imaging of the Human Brainstem In vivo at 7 Tesla,2013,Invivo,1,spinal nucleus of the trigeminal nerve,101,Identification,1,NA,0,QSM,6,7.0,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.43,0.43,0.079507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Deistung,High-Resolution MR Imaging of the Human Brainstem In vivo at 7 Tesla,2013,Invivo,1,substantia nigra,104,Segmentation,2,Manual VOI within visual identified region,2,All but the R1,10,7.0,1,1,0,6,NA,NA,NA,NA,0.53,0.53,0.9,0.25281,0.43,0.43,0.43,0.079507,NA,NA,NA,NA,1.2,1.2,1.2,1.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,globus pallidus internal segment,14,Identification,1,NA,0,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,globus pallidus internal segment,14,Segmentation,2,Manual,1,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,globus pallidus external segment,15,Identification,1,NA,0,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,globus pallidus external segment,15,Segmentation,2,Manual,1,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,head of the caudate nucleus,18,Segmentation,2,Manual,1,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,putamen,19,Segmentation,2,Manual,1,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,superior colliculus,48,Identification,1,NA,0,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,mammillary body,53,Identification,1,NA,0,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,red nucleus,91,Segmentation,2,Manual,1,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,red nucleus pars caudalis,93,Segmentation,2,Manual,1,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,red nucleus pars oralis,95,Segmentation,2,Manual,1,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,red nucleus pars dorsomedialis,96,Segmentation,2,Manual,1,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,substantia nigra,104,Segmentation,2,Manual,1,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,substantia nigra pars compacta,105,Identification,1,NA,0,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,substantia nigra pars reticularis,110,Identification,1,NA,0,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Deistung,Toward in vivo histology a comparison of quantitative susceptibility mapping (QSM) with magnitude-. phase-. and R2-imaging at ultra-high magnetic field strength.,2013,Invivo,1,subthalamic nucleus,112,Segmentation,2,Manual,1,Susceptibility maps,6,7.0,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
